device,cpu,mcs,txpower,mean_traffic_load,max_capacity,max_gp_capacity,mean_thr,mean_gput,mean_snr,SNR_normalized,mean_q7,mean_q11,mean_q25,mean_bler,mean_bsr,mean_it,mean_dectime,mean_overflows,mean_underflows,mean_lates,count
I7-5600U @ 2.60GHz,0.2,4,14,11.5,12.36441646,12.19656422,1.036470194,1.030276007,24.41343016,10.41343016,1,1,1,0.455349,130134.5097,3.472922399,795.3674951,0.174074074,0.186419753,9.802910053,2
I7-5600U @ 2.60GHz,0.2,4,14,17.25,18.28636109,18.25768486,1.111928079,1.106923028,25.64471082,11.64471082,1,1,1,0.4549,147535.8955,2.948368574,1046.277515,0.180348259,0.19475539,9.991293532,2
I7-5600U @ 2.60GHz,0.2,4,14,23,20.70891275,20.69123762,1.02672813,1.022013487,25.71095479,11.71095479,1,1,1,0.399204,142663.9217,2.969547908,1233.964533,0.175438596,0.1884278,9.596322537,2
I7-5600U @ 2.60GHz,0.2,4,14,28.75,20.70876387,20.69035338,0.956033357,0.948732973,22.37386308,8.37386308,1,1,1,0.4916395,119718.7703,3.943556511,849.0150233,0.185240435,0.177693928,10.78948754,2
I7-5600U @ 2.60GHz,0.2,6,-16,2.3,3.312635315,2.6094508,1.236000485,1.233122014,3.39069697,19.39069697,1,1,1,0.502293,128489.8485,5.375909091,1823.628729,0.196969697,0.227272727,11.09090909,1
I7-5600U @ 2.60GHz,0.2,6,-16,5.75,7.039359095,6.234428138,1.235520988,1.222748178,3.3851875,19.3851875,1,1,1,0.396352,130114.4625,5.0565,3434.649158,0.1875,0.1875,10.9375,1
I7-5600U @ 2.60GHz,0.2,6,-16,11.5,12.36441646,12.19656422,1.253634542,1.246507142,3.465373333,19.46537333,1,1,1,0.43072,140633.2933,5.077466667,1891.036302,0.186666667,0.2,10.18666667,1
I7-5600U @ 2.60GHz,0.2,6,-16,17.25,18.28636109,18.25768486,1.271150033,1.266941458,3.419214286,19.41921429,1,1,1,0.471356,146013.9429,5.123142857,2549.275167,0.2,0.2,11,1
I7-5600U @ 2.60GHz,0.2,6,-16,23,20.70891275,20.69123762,1.266329501,1.261042021,3.444174603,19.4441746,1,1,1,0.518643,145813.7937,5.228095238,1428.323816,0.19047619,0.19047619,10.73015873,1
I7-5600U @ 2.60GHz,0.2,6,-16,28.75,20.70876387,20.69035338,1.207439184,1.202851665,3.282642857,19.28264286,1,1,1,0.49548,145972.8,5.448428571,1270.064202,0.2,0.2,10.97142857,1
I7-5600U @ 2.60GHz,0.2,6,-15,2.3,3.312635315,2.6094508,0.629264508,0.617468431,1.820293151,16.82029315,1,1,1,0.66552,77299.76712,6.008630137,1160.129308,0.164383562,0.150684932,9.657534247,1
I7-5600U @ 2.60GHz,0.2,6,-15,5.75,7.039359095,6.234428138,1.659692165,1.654498509,3.914539474,18.91453947,0.816973684,0.816973684,0.803289474,0.37549,112098.6447,3.095131579,1201.467542,0.171052632,0.157894737,10.13157895,1
I7-5600U @ 2.60GHz,0.2,6,-15,11.5,12.36441646,12.19656422,1.512607059,1.509753542,3.570026316,18.57002632,1,1,1,0.37752,112031.5526,3.009605263,287.2631579,0.171052632,0.092105263,9.986842105,1
I7-5600U @ 2.60GHz,0.2,6,-15,17.25,18.28636109,18.25768486,1.679746022,1.674379505,4.6456,19.6456,1,1,1,0.46373,145904,3.715857143,1057.594434,0.185714286,0.128571429,10.22857143,1
I7-5600U @ 2.60GHz,0.2,6,-15,23,20.70891275,20.69123762,0.287700803,0.2867996,1.259095833,16.25909583,1,1,1,0.85561,145947.5556,8.223611111,2211.826253,0.180555556,0.180555556,9.944444444,1
I7-5600U @ 2.60GHz,0.2,6,-15,28.75,20.70876387,20.69035338,1.582071838,1.577156995,4.641871429,19.64187143,1,1,1,0.45801,145905.1429,3.629,750.6619001,0.185714286,0.114285714,10.14285714,1
I7-5600U @ 2.60GHz,0.2,6,-14,2.3,3.312635315,2.6094508,1.581292843,1.577761321,4.921088889,18.92108889,1,1,1,0.53802,119524.3651,3.955873016,1392.639168,0.19047619,0.111111111,10.31746032,1
I7-5600U @ 2.60GHz,0.2,6,-14,5.75,7.039359095,6.234428138,1.691585749,1.68188532,5.805235294,19.80523529,0.86,0.857647059,0.8425,0.482846,118236.0441,3.734705882,253.4632353,0.176470588,0.161764706,9.088235294,1
I7-5600U @ 2.60GHz,0.2,6,-14,11.5,12.36441646,12.19656422,1.639997172,1.636258026,5.185760563,19.18576056,1,1,1,0.45328,145981.1831,3.543661972,891.3691681,0.183098592,0.112676056,9.985915493,1
I7-5600U @ 2.60GHz,0.2,6,-14,17.25,18.28636109,18.25768486,1.640009076,1.634584993,5.183567164,19.18356716,1,1,1,0.48448,145886.209,3.582835821,451.1044776,0.194029851,0.149253731,10.7761194,1
I7-5600U @ 2.60GHz,0.2,6,-14,23,20.70891275,20.69123762,1.699526274,1.695967016,5.330316667,19.33031667,1,1,1,0.525288,145722.9333,3.450666667,509.5369303,0.183333333,0.1,9.35,1
I7-5600U @ 2.60GHz,0.2,6,-14,28.75,20.70876387,20.69035338,1.536098057,1.532142621,5.040923188,19.04092319,1,1,1,0.4867,145842.6667,3.774782609,2046.478884,0.173913043,0.130434783,9.623188406,1
I7-5600U @ 2.60GHz,0.2,6,-13,2.3,3.312635315,2.6094508,1.685098067,1.682913143,5.374578125,18.37457813,1,1,1,0.50488,120558.4844,3.5721875,1608.546265,0.1875,0.078125,10.640625,1
I7-5600U @ 2.60GHz,0.2,6,-13,5.75,7.039359095,6.234428138,1.638249369,1.633994589,5.239231884,18.23923188,1,1,1,0.46944,146222.4928,3.594057971,489.1847826,0.188405797,0.086956522,10.46376812,1
I7-5600U @ 2.60GHz,0.2,6,-13,11.5,12.36441646,12.19656422,1.624695657,1.620381056,5.1089,18.1089,1,1,1,0.54916,145777.6,3.844833333,550.117155,0.2,0.116666667,10.03333333,1
I7-5600U @ 2.60GHz,0.2,6,-13,17.25,18.28636109,18.25768486,1.68612153,1.680913137,5.287558824,18.28755882,1,1,1,0.47142,145843.2941,3.561176471,983.329159,0.191176471,0.147058824,10.51470588,1
I7-5600U @ 2.60GHz,0.2,6,-13,23,20.70891275,20.69123762,1.648418059,1.64467012,5.284307692,18.28430769,1,1,1,0.49418,145844.0615,3.529076923,475.5507512,0.184615385,0.092307692,10.16923077,1
I7-5600U @ 2.60GHz,0.2,6,-13,28.75,20.70876387,20.69035338,1.596919177,1.59202926,5.160911765,18.16091176,1,1,1,0.484185,145927.2941,3.674852941,531.6470588,0.191176471,0.117647059,10.35294118,1
I7-5600U @ 2.60GHz,0.2,6,-12,2.3,3.312635315,2.6094508,1.688498665,1.687011057,6.378086957,18.37808696,1,1,1,0.46957,115649.9855,3.162318841,2376.811311,0.188405797,0.144927536,9.942028986,1
I7-5600U @ 2.60GHz,0.2,6,-12,5.75,7.039359095,6.234428138,1.722025907,1.71861124,6.561972222,18.56197222,1,1,1,0.43263,145844,2.985833333,1191.300917,0.180555556,0.166666667,9.888888889,1
I7-5600U @ 2.60GHz,0.2,6,-12,11.5,12.36441646,12.19656422,0.815101578,0.812946461,2.729280723,14.72928072,1,1,1,0.49841,105215.4217,4.32253012,896.2909803,0.168674699,0.168674699,9.903614458,1
I7-5600U @ 2.60GHz,0.2,6,-12,17.25,18.28636109,18.25768486,1.764934512,1.760235179,5.825168831,17.82516883,1,1,1,0.35723,124909.2857,2.432857143,965.8808594,0.155844156,0.181818182,8.246753247,1
I7-5600U @ 2.60GHz,0.2,6,-12,23,20.70891275,20.69123762,1.697608359,1.692273064,6.610608108,18.61060811,1,1,1,0.41071,145867.4595,2.891081081,2466.418497,0.175675676,0.135135135,9.621621622,1
I7-5600U @ 2.60GHz,0.2,6,-12,28.75,20.70876387,20.69035338,1.650860966,1.645918476,6.543876543,18.54387654,1,1,1,0.361574,145967.1111,2.975061728,2834.10067,0.172839506,0.160493827,9.864197531,1
I7-5600U @ 2.60GHz,0.2,6,-11,2.3,3.312635315,2.6094508,1.733526318,1.728594974,6.826356838,17.82635684,1,1,1,0.398025,116652.5299,2.87125,1850.021347,0.166666667,0.166666667,9.280982906,2
I7-5600U @ 2.60GHz,0.2,6,-11,5.75,7.039359095,6.234428138,1.707762161,1.703184563,6.819721014,17.81972101,1,1,1,0.40415,146033.8101,2.887906703,2532.986454,0.168206522,0.167210145,9.149456522,2
I7-5600U @ 2.60GHz,0.2,6,-11,11.5,12.36441646,12.19656422,1.693618133,1.687767413,6.773112281,17.77311228,1,1,1,0.434305,145875.9936,2.921516296,2437.458607,0.169316375,0.146661367,9.418521463,2
I7-5600U @ 2.60GHz,0.2,6,-11,17.25,18.28636109,18.25768486,1.677920739,1.672195648,6.218405908,17.21840591,1,1,1,0.3909545,134221.1379,2.848284247,1414.622529,0.170291096,0.176541096,9.480821918,2
I7-5600U @ 2.60GHz,0.2,6,-11,23,20.70891275,20.69123762,1.6638825,1.657501039,6.8026727,17.8026727,1,1,1,0.424572,145864.9744,2.981828808,1845.687391,0.178921569,0.142156863,10.04034691,2
I7-5600U @ 2.60GHz,0.2,6,-11,28.75,20.70876387,20.69035338,1.722760851,1.717255564,6.939813187,17.93981319,1,1,1,0.399978,145738.5641,2.775441392,1261.642154,0.161904762,0.181868132,9.241758242,2
I7-5600U @ 2.60GHz,0.2,6,-10,2.3,3.312635315,2.6094508,1.637360741,1.632862895,7.629475325,17.62947532,1,1,1,0.4049,119380.2078,3.048961039,2706.775708,0.168831169,0.181818182,10.32467532,1
I7-5600U @ 2.60GHz,0.2,6,-10,5.75,7.039359095,6.234428138,1.696047641,1.691176885,8.020533333,18.02053333,1,1,1,0.39347,145925.8667,2.720133333,2130.240156,0.173333333,0.173333333,9.413333333,1
I7-5600U @ 2.60GHz,0.2,6,-10,11.5,12.36441646,12.19656422,1.766332554,1.760826411,7.992285714,17.99228571,1,1,1,0.4318,145789.7143,2.682714286,1232.471819,0.157142857,0.171428571,8.357142857,1
I7-5600U @ 2.60GHz,0.2,6,-10,17.25,18.28636109,18.25768486,1.743432882,1.739675583,7.86075,17.86075,1,1,1,0.4272,145778,2.839861111,1731.686523,0.166666667,0.166666667,9.111111111,1
I7-5600U @ 2.60GHz,0.2,6,-10,23,20.70891275,20.69123762,1.624444787,1.6188256,7.611683333,17.61168333,1,1,1,0.40208,145863.7949,3.102435897,1725.569449,0.179487179,0.179487179,10.03846154,1
I7-5600U @ 2.60GHz,0.2,6,-10,28.75,20.70876387,20.69035338,1.718412036,1.711337329,7.932179487,17.93217949,1,1,1,0.37628,145830.359,2.803974359,2398.196965,0.166666667,0.166666667,9.333333333,1
I7-5600U @ 2.60GHz,0.2,6,-9,2.3,3.312635315,2.6094508,0.000894547,1.78E-05,0.382046591,9.382046591,1,1,1,1,0,3.318181818,54.91477273,0.102272727,0.113636364,6.784090909,1
I7-5600U @ 2.60GHz,0.2,6,-9,5.75,7.039359095,6.234428138,1.738005191,1.735845862,8.663913043,17.66391304,1,1,1,0.45124,145963.4783,2.844492754,1164.620697,0.173913043,0.130434783,9.507246377,1
I7-5600U @ 2.60GHz,0.2,6,-9,11.5,12.36441646,12.19656422,1.731732454,1.726117019,8.778846154,17.77884615,1,1,1,0.37394,145893.3333,2.772692308,1935.476775,0.166666667,0.166666667,9.307692308,1
I7-5600U @ 2.60GHz,0.2,6,-9,17.25,18.28636109,18.25768486,1.673542857,1.668989206,8.463180556,17.46318056,1,1,1,0.43957,145812,2.991111111,1366.309543,0.180555556,0.152777778,9.791666667,1
I7-5600U @ 2.60GHz,0.2,6,-9,23,20.70891275,20.69123762,1.624413677,1.608823718,9.260662338,18.26066234,1,1,1,0.365397,138379.9481,2.581428571,936.987013,0.194805195,0.207792208,11.76623377,1
I7-5600U @ 2.60GHz,0.2,6,-9,28.75,20.70876387,20.69035338,1.783146577,1.779605125,8.656621622,17.65662162,1,1,1,0.40721,145793.5135,2.790810811,1783.924303,0.162162162,0.148648649,9.189189189,1
I7-5600U @ 2.60GHz,0.2,6,-8,2.3,3.312635315,2.6094508,1.70105593,1.69719042,9.412097152,17.41209715,1,1,1,0.406285,113709.8774,2.823335436,1770.525663,0.174567412,0.161139149,9.544971161,2
I7-5600U @ 2.60GHz,0.2,6,-8,5.75,7.039359095,6.234428138,1.71282567,1.707634186,9.399055556,17.39905556,1,1,1,0.43558,145953.7968,2.835575397,825.8433795,0.169047619,0.140674603,9.423412698,2
I7-5600U @ 2.60GHz,0.2,6,-8,11.5,12.36441646,12.19656422,1.636103595,1.63084094,8.313812403,16.3138124,1,1,1,0.3391785,128771.6217,2.500035659,1853.824873,0.155581395,0.168062016,8.801317829,2
I7-5600U @ 2.60GHz,0.2,6,-8,17.25,18.28636109,18.25768486,1.736585992,1.731656793,9.29951619,17.29951619,1,1,1,0.427225,145787.0095,2.884457143,2239.588546,0.172380952,0.151428571,9.65,2
I7-5600U @ 2.60GHz,0.2,6,-8,23,20.70891275,20.69123762,1.739381467,1.73298975,9.325106116,17.32510612,1,1,1,0.428675,145749.606,2.856835809,1416.025609,0.166698823,0.152614316,9.150395524,2
I7-5600U @ 2.60GHz,0.2,6,-8,28.75,20.70876387,20.69035338,1.690199751,1.679696134,9.67754738,17.67754738,1,1,1,0.41205,134355.3704,2.797859532,2193.528657,0.163879599,0.151059086,8.906075808,2
I7-5600U @ 2.60GHz,0.2,6,-7,2.3,3.312635315,2.6094508,1.664233181,1.653432009,10.56424051,17.56424051,0.891898734,0.890189873,0.887088608,0.3883565,97340.30734,2.843287764,2277.170228,0.162278481,0.175274262,9.195527426,2
I7-5600U @ 2.60GHz,0.2,6,-7,5.75,7.039359095,6.234428138,1.756919179,1.750436008,10.32869597,17.32869597,0.99969475,0.99969475,0.99969475,0.4031095,146071.2557,2.730569597,2572.39605,0.161904762,0.155494505,9.044322344,2
I7-5600U @ 2.60GHz,0.2,6,-7,11.5,12.36441646,12.19656422,1.629116971,1.623765733,9.841050667,16.84105067,1,1,1,0.438553,145873.4933,3.119625,1912.117614,0.17,0.176944444,9.424444444,2
I7-5600U @ 2.60GHz,0.2,6,-7,17.25,18.28636109,18.25768486,1.74034513,1.735230866,10.29149153,17.29149153,1,1,1,0.43573,145739.566,2.788669827,1290.630296,0.163170633,0.16992739,8.872428399,2
I7-5600U @ 2.60GHz,0.2,6,-7,23,20.70891275,20.69123762,1.680495296,1.674100197,10.66188308,17.66188308,1,1,1,0.428623,144804.8862,2.855692649,1489.691837,0.166698823,0.173548138,9.345842176,2
I7-5600U @ 2.60GHz,0.2,6,-7,28.75,20.70876387,20.69035338,1.76090303,1.754142764,10.79653137,17.79653137,1,1,1,0.439775,145706.6865,2.740423395,1234.131588,0.158281573,0.158281573,8.402587992,2
I7-5600U @ 2.60GHz,0.2,6,-6,2.3,3.312635315,2.6094508,1.629346095,1.624663247,10.66147571,16.66147571,0.999915825,0.999915825,0.999915825,0.41527075,117548.8447,2.818978816,1829.760591,0.171449631,0.181366471,9.298270648,4
I7-5600U @ 2.60GHz,0.2,6,-6,5.75,7.039359095,6.234428138,1.612539962,1.606638302,10.70885452,16.70885452,0.961231884,0.961231884,0.955833333,0.4312555,138446.9685,2.986685523,1331.716137,0.182101449,0.157608696,10.28338987,4
I7-5600U @ 2.60GHz,0.2,6,-6,11.5,12.36441646,12.19656422,1.619834497,1.614466457,10.52872278,16.52872278,1,1,1,0.4390125,145893.9654,2.932099577,1434.252335,0.174855072,0.178327295,9.437348171,4
I7-5600U @ 2.60GHz,0.2,6,-6,17.25,18.28636109,18.25768486,1.622700027,1.616807116,10.37731453,16.37731453,1,1,1,0.45025375,145801.78,3.009315315,1620.879034,0.177794647,0.183815773,9.7052666,4
I7-5600U @ 2.60GHz,0.2,6,-6,23,20.70891275,20.69123762,1.638589271,1.63275671,10.22793157,16.22793157,1,1,1,0.423305,141483.7359,2.84070542,1569.098152,0.172703963,0.165198135,9.587106643,4
I7-5600U @ 2.60GHz,0.2,6,-6,28.75,20.70876387,20.69035338,1.593877391,1.586575299,10.46175416,16.46175416,1,1,1,0.426965,143457.2682,2.995806605,1546.90308,0.176175943,0.158812871,9.561453635,4
I7-5600U @ 2.60GHz,0.2,6,-5,2.3,3.312635315,2.6094508,1.674239059,1.670226796,11.208375,16.208375,1,1,1,0.35867,113102.4875,2.785375,1465.658289,0.1625,0.175,9.1875,1
I7-5600U @ 2.60GHz,0.2,6,-5,5.75,7.039359095,6.234428138,1.651984092,1.647914265,11.22227848,16.22227848,1,1,1,0.36665,146084.3544,2.779493671,2352.559088,0.164556962,0.164556962,9.430379747,1
I7-5600U @ 2.60GHz,0.2,6,-5,11.5,12.36441646,12.19656422,1.715430738,1.710075803,11.13782051,16.13782051,1,1,1,0.375528,145919.1795,2.786666667,2285.487079,0.166666667,0.166666667,9.333333333,1
I7-5600U @ 2.60GHz,0.2,6,-5,17.25,18.28636109,18.25768486,1.757271143,1.752427529,11.09833333,16.09833333,1,1,1,0.427309,145826.8889,2.83125,878.5821126,0.166666667,0.166666667,8.819444444,1
I7-5600U @ 2.60GHz,0.2,6,-5,23,20.70891275,20.69123762,1.710444484,1.704371192,11.22213333,16.22213333,1,1,1,0.3939,145770.3467,2.726533333,1524.401875,0.16,0.186666667,9.826666667,1
I7-5600U @ 2.60GHz,0.2,6,-5,28.75,20.70876387,20.69035338,1.724793682,1.720164097,10.65084545,15.65084545,1,1,1,0.496168,145434.9091,3.13,1928.397994,0.166666667,0.151515152,8.53030303,1
I7-5600U @ 2.60GHz,0.2,6,-4,2.3,3.312635315,2.6094508,1.696173736,1.691343729,11.37263889,15.37263889,1,1,1,0.43729,114573.7083,2.965138889,2105.185208,0.180555556,0.152777778,10.09722222,1
I7-5600U @ 2.60GHz,0.2,6,-4,5.75,7.039359095,6.234428138,1.717257992,1.713760494,11.52338028,15.52338028,1,1,1,0.441268,145851.6056,2.903661972,2289.988309,0.169014085,0.169014085,9.084507042,1
I7-5600U @ 2.60GHz,0.2,6,-4,11.5,12.36441646,12.19656422,0.692912236,0.690870564,5.676356061,9.676356061,1,1,1,0.74664,145690.9091,6.539090909,1942.077711,0.181818182,0.196969697,9.96969697,1
I7-5600U @ 2.60GHz,0.2,6,-4,17.25,18.28636109,18.25768486,1.744405166,1.736815561,11.66405797,15.66405797,1,1,1,0.4432,145745.5072,2.737681159,1652.901098,0.15942029,0.144927536,8.84057971,1
I7-5600U @ 2.60GHz,0.2,6,-4,23,20.70891275,20.69123762,1.702562714,1.697781081,11.58830986,15.58830986,1,1,1,0.44083,145788.7324,2.913802817,1186.276876,0.169014085,0.154929577,9.253521127,1
I7-5600U @ 2.60GHz,0.2,6,-4,28.75,20.70876387,20.69035338,1.682316865,1.67680787,11.9304,15.9304,1,1,1,0.39793,145783.5733,2.7644,2401.338516,0.16,0.173333333,8.613333333,1
I7-5600U @ 2.60GHz,0.2,6,-3,2.3,3.312635315,2.6094508,1.788353015,1.771473088,12.55218571,15.55218571,0.879900621,0.876465839,0.870714286,0.4421,86430.5,2.813857143,1162.548008,0.171428571,0.171428571,9.071428571,1
I7-5600U @ 2.60GHz,0.2,6,-3,5.75,7.039359095,6.234428138,1.774920213,1.768987675,12.71685714,15.71685714,1,1,1,0.42646,146004.1143,2.620142857,885.8606027,0.157142857,0.171428571,8.342857143,1
I7-5600U @ 2.60GHz,0.2,6,-3,11.5,12.36441646,12.19656422,1.797689323,1.786608613,12.8537039,15.8537039,1,1,1,0.39543,127762.9351,2.928961039,1227.812135,0.155844156,0.155844156,8.402597403,1
I7-5600U @ 2.60GHz,0.2,6,-3,17.25,18.28636109,18.25768486,0.834651747,0.832317602,6.596435,9.596435,1,1,1,0.74859,145544.5333,6.223,732.144515,0.2,0.2,10.71666667,1
I7-5600U @ 2.60GHz,0.2,6,-3,23,20.70891275,20.69123762,1.636418654,1.622698966,12.68798824,15.68798824,1,1,1,0.3652,114618.9647,3.278352941,3408.192505,0.152941176,0.152941176,8.423529412,1
I7-5600U @ 2.60GHz,0.2,6,-3,28.75,20.70876387,20.69035338,1.726794648,1.722014488,12.43957143,15.43957143,1,1,1,0.44515,145692.3429,2.862,2435.196317,0.171428571,0.171428571,9.3,1
I7-5600U @ 2.60GHz,0.2,6,-2,2.3,3.312635315,2.6094508,1.694506072,1.689961002,13.06,15.06,1,1,1,0.38184,117418.3846,2.866282051,2369.696264,0.166666667,0.153846154,9.256410256,1
I7-5600U @ 2.60GHz,0.2,6,-2,5.75,7.039359095,6.234428138,1.686505397,1.681860917,13.32513514,15.32513514,1,1,1,0.40487,146032.2162,2.760945946,1749.953468,0.162162162,0.162162162,9.175675676,1
I7-5600U @ 2.60GHz,0.2,6,-2,11.5,12.36441646,12.19656422,1.698041886,1.693291103,13.33597222,15.33597222,1,1,1,0.41929,145806.8889,2.741111111,1063.499485,0.166666667,0.166666667,9.097222222,1
I7-5600U @ 2.60GHz,0.2,6,-2,17.25,18.28636109,18.25768486,1.664806466,1.66021249,13.26183333,15.26183333,1,1,1,0.52838,145753.3333,2.924666667,531.1333333,0.2,0.133333333,10.81666667,1
I7-5600U @ 2.60GHz,0.2,6,-2,23,20.70891275,20.69123762,1.686729194,1.680807471,13.365625,15.365625,1,1,1,0.35298,145913.6,2.715875,2214.846362,0.1625,0.175,9.4,1
I7-5600U @ 2.60GHz,0.2,6,-2,28.75,20.70876387,20.69035338,1.732157975,1.727439947,13.31459459,15.31459459,1,1,1,0.40303,145785.2973,2.739054054,1958.88437,0.162162162,0.148648649,8.783783784,1
I7-5600U @ 2.60GHz,0.2,6,-1,2.3,3.312635315,2.6094508,1.311180696,1.30708694,11.10325051,12.10325051,0.9888,0.9888,0.9888,0.56124,121340.2483,4.377437479,1587.765775,0.172504146,0.177294085,9.544654505,3
I7-5600U @ 2.60GHz,0.2,6,-1,5.75,7.039359095,6.234428138,1.684528844,1.680738137,13.94344245,14.94344245,1.000191241,1.000191241,1.000191241,0.405913333,146002.5424,2.897951375,1747.77006,0.164146213,0.163400373,9.028523487,3
I7-5600U @ 2.60GHz,0.2,6,-1,11.5,12.36441646,12.19656422,1.732001162,1.72604475,14.14971429,15.14971429,1,1,1,0.394636667,145853.0168,2.758056166,1720.193791,0.163492063,0.168253968,8.934432234,3
I7-5600U @ 2.60GHz,0.2,6,-1,17.25,18.28636109,18.25768486,1.624946019,1.619334763,13.51414921,14.51414921,1,1,1,0.459561333,132739.1089,3.407032924,1311.511461,0.172143975,0.15818988,9.567332772,3
I7-5600U @ 2.60GHz,0.2,6,-1,23,20.70891275,20.69123762,1.66848109,1.661577468,13.74760459,14.74760459,1,1,1,0.417964333,143600.6713,3.062022159,2663.568933,0.163696567,0.159367563,9.231491699,3
I7-5600U @ 2.60GHz,0.2,6,-1,28.75,20.70876387,20.69035338,1.701715883,1.69701003,14.17432441,15.17432441,1,1,1,0.37676,145880.3331,2.803287021,2303.051344,0.166520179,0.170793683,9.174822102,3
I7-5600U @ 2.60GHz,0.2,6,4,2.3,3.312635315,2.6094508,1.565099932,1.560617415,18.28781935,14.28781935,0.999851456,0.999851456,0.999851456,0.49461,124277.2459,3.05344289,613.5497815,0.183100233,0.182634033,11.44020979,2
I7-5600U @ 2.60GHz,0.2,6,4,5.75,7.039359095,6.234428138,1.42383411,1.41417317,17.23294022,13.23294022,0.969078947,0.968355263,0.966165414,0.439096,140024.7522,3.445838394,1691.659303,0.188596491,0.201754386,11.13478408,2
I7-5600U @ 2.60GHz,0.2,6,4,11.5,12.36441646,12.19656422,1.53275201,1.523918346,18.67950704,14.67950704,1,1,1,0.4329375,137858.2227,2.95277598,1231.329255,0.18614389,0.171773887,10.06357061,2
I7-5600U @ 2.60GHz,0.2,6,4,17.25,18.28636109,18.25768486,1.599205183,1.594201144,18.55446154,14.55446154,1,1,1,0.4883735,145731.2,2.906461538,1027.873866,0.176923077,0.192307692,9.630769231,2
I7-5600U @ 2.60GHz,0.2,6,4,23,20.70891275,20.69123762,1.512272633,1.507686087,18.00302188,14.00302188,1,1,1,0.507575,145877.4015,3.167800663,632.3112349,0.192234848,0.160984848,10.2672822,2
I7-5600U @ 2.60GHz,0.2,6,4,28.75,20.70876387,20.69035338,1.286788231,1.283118494,13.9590413,9.959041302,1,1,1,0.475893,131681.9073,3.716108981,2177.310753,0.176798101,0.196422052,9.937477181,2
I7-5600U @ 2.60GHz,0.2,6,14,2.3,3.312635315,2.6094508,1.528357993,1.521316456,25.12365495,11.12365495,0.968630137,0.968287671,0.968287671,0.456884,118603.0713,3.100812984,1212.766233,0.182846933,0.168354179,9.701012507,2
I7-5600U @ 2.60GHz,0.2,6,14,5.75,7.039359095,6.234428138,1.563222677,1.557892217,25.60286667,11.60286667,1,1,1,0.450465,146048.1309,2.989581818,966.9203057,0.185151515,0.186060606,10.55545455,2
I7-5600U @ 2.60GHz,0.2,6,14,11.5,12.36441646,12.19656422,1.496969137,1.491957716,23.98267479,9.982674788,1,1,1,0.513594,145827.6721,3.374290471,1279.827161,0.189552239,0.2510907,11.29001148,2
I7-5600U @ 2.60GHz,0.2,6,14,17.25,18.28636109,18.25768486,1.6006519,1.59621025,24.96036016,10.96036016,1,1,1,0.4475245,142622.4676,2.919573441,964.7658156,0.177464789,0.184607646,9.312676056,2
I7-5600U @ 2.60GHz,0.2,6,14,23,20.70891275,20.69123762,1.499670342,1.494531106,25.2452029,11.2452029,1,1,1,0.4706335,145829.2538,3.137667702,1852.052906,0.186956522,0.215424431,11.86014493,2
I7-5600U @ 2.60GHz,0.2,6,14,28.75,20.70876387,20.69035338,1.561883563,1.556811441,25.84087529,11.84087529,1,1,1,0.488738,145838.9557,2.968819347,715.613875,0.198484848,0.198251748,10.80104895,2
